1.724091932648691893e+09,4.211737589253036762e-01,1.378745524308358028e-03,7.422783017584187217e-03,2.376435634025284894e-04
1.724092051838228703e+09,4.147837872462029618e-01,1.431076147380808822e-03,7.165881402420816101e-03,2.506683056610308348e-04
1.724092172844601154e+09,4.227648183467906939e-01,1.146307753759108136e-03,6.811131518855664813e-03,1.968961124947455677e-04
1.724092292080243111e+09,4.156899894004852936e-01,1.274394607142812462e-03,8.077508295952894740e-03,2.165094444406639963e-04
1.724092411821598530e+09,4.202145099298074671e-01,1.154536750419712758e-03,7.935414204269590835e-03,2.111094344444302065e-04
1.724092533027864218e+09,4.153491520397412651e-01,1.283892766651992777e-03,7.320993978879941112e-03,2.180040973685503107e-04
1.724092651472735643e+09,4.096057684082201056e-01,1.302832993701283663e-03,7.398854241290167381e-03,1.927584747797412787e-04
1.724092771665015697e+09,4.087619508151315584e-01,1.304165777202830230e-03,7.763100709336391049e-03,2.130362898198434423e-04
1.724092892328383684e+09,4.135458062534114188e-01,1.251129441031419848e-03,7.361320897363078999e-03,1.959740615941831681e-04
1.724093012768459558e+09,4.096922002023128950e-01,1.249778962820428203e-03,7.737229906275832139e-03,2.382272185534566175e-04
1.724093132029130697e+09,4.058608528259826098e-01,1.475482402361168004e-03,7.244776425019997142e-03,2.190461904364137118e-04
1.724093252346778631e+09,4.112822093149715585e-01,1.470381158439360144e-03,7.062847216062291891e-03,2.269619790780080912e-04
1.724093372380227327e+09,4.079158107806038491e-01,1.184961760562240575e-03,7.677835968595284749e-03,2.014194603444976193e-04
1.724093492539951563e+09,4.093425614015279157e-01,1.043205080027167142e-03,7.614801123390770726e-03,2.667693516154220337e-04
1.724093612605988503e+09,4.049357410790496159e-01,1.171999544543264387e-03,7.700161432550603480e-03,1.799594989624839767e-04
1.724093732191008568e+09,4.055949022336014509e-01,1.327234285849933620e-03,7.364863555076592468e-03,1.805883089374324933e-04
1.724093852551235914e+09,4.046902481393509499e-01,1.543302888682852002e-03,7.307141283836399333e-03,2.152487210359377669e-04
1.724093972035590887e+09,4.098053486831992887e-01,1.176739139775234569e-03,7.622648471496332526e-03,2.015764873865637751e-04
1.724094092150833368e+09,4.024844007432626380e-01,1.210466408936177341e-03,7.514275995989720333e-03,2.188386956448721990e-04
1.724094212264336824e+09,4.042532744061282934e-01,1.310669190871926971e-03,7.358056760160216862e-03,2.290300139786336474e-04
1.724094331630636215e+09,4.020956354513220421e-01,1.150126076926172476e-03,7.533842139074760184e-03,2.212742565920446591e-04
1.724094452124611378e+09,4.020917679492693186e-01,1.178632638818881461e-03,6.900353242174375734e-03,1.922431061346579291e-04
1.724094572170255184e+09,4.009154046480690181e-01,1.177280892866709771e-03,7.208445089427224263e-03,2.338988076542819299e-04
1.724094691975543976e+09,3.991188771746595476e-01,1.148457461687615302e-03,7.436123109785739739e-03,1.965118279433142117e-04
1.724094811615908861e+09,4.003749877729235185e-01,1.221920507182715134e-03,7.295322585147022768e-03,2.010859229032543243e-04
1.724094932789282799e+09,3.998775457485884144e-01,1.415289612638989799e-03,7.227554786182280484e-03,2.309182800207907759e-04
1.724095052356762886e+09,4.010775428164176093e-01,1.273954606085804476e-03,6.976974639230444121e-03,2.138474765026312445e-04
1.724095172824938297e+09,4.038592493946433493e-01,1.192090045392690508e-03,7.083689860819713038e-03,1.864495857575565170e-04
1.724095293315398932e+09,4.045058492681428697e-01,1.160415989362049679e-03,7.256748697369383959e-03,2.093648686955018406e-04
1.724095411677788734e+09,3.991037734721091246e-01,1.244120868674349284e-03,7.895066199508898180e-03,2.243607694363607087e-04
1.724095532822091341e+09,3.982383088517920111e-01,1.357943515471869526e-03,8.171679930310003781e-03,2.397849901929277811e-04
1.724095652955906868e+09,4.035114697086477076e-01,1.313190381838828455e-03,8.278175778581645800e-03,1.791415682333803098e-04
1.724095771899618626e+09,4.070365248273538072e-01,1.198864597713918513e-03,7.234911618646250667e-03,2.086974001639842083e-04
1.724095893156091690e+09,4.007112916324159224e-01,1.149254129093085991e-03,7.760444770539780442e-03,2.260755953598707032e-04
1.724096011490027189e+09,4.037722703925515910e-01,1.268719142943135160e-03,7.914853632691719668e-03,2.372048623836137127e-04
1.724096131615413666e+09,4.004855530404379804e-01,1.275471139787102710e-03,8.272058723594589297e-03,2.384364777823312414e-04
1.724096252942735672e+09,4.000843532698062366e-01,1.305527274942970203e-03,7.777705617007972701e-03,1.979406985574151386e-04
1.724096372272919655e+09,3.942565570394572227e-01,1.252295257862429817e-03,7.487866784836780774e-03,2.136470051528576288e-04
1.724096491870778084e+09,3.995723638379422571e-01,1.362149147408852051e-03,7.921586571361924345e-03,1.995456195693752434e-04
1.724096613037939787e+09,4.044265328329650355e-01,1.311094079033285403e-03,7.959733014450754915e-03,2.233612526904449217e-04
1.724096732154894114e+09,4.027369430546319240e-01,1.074581521506812578e-03,8.112808067452660643e-03,2.259955384890944272e-04
1.724096852473656178e+09,4.033805530147820950e-01,1.206640787779259070e-03,7.515325424818061588e-03,1.646912934381229612e-04
1.724096972630546331e+09,3.953861152495745657e-01,1.186760958515998589e-03,7.916028928898238143e-03,2.458411981816094761e-04
1.724097092029330492e+09,3.982218406740653527e-01,1.360619609073311295e-03,7.854084899852870061e-03,2.182038360242880579e-04
1.724097211605861902e+09,4.089541863711500524e-01,1.457938611233411744e-03,7.865055091917266469e-03,2.098655826508836466e-04
1.724097333222470045e+09,4.026709391251916403e-01,1.287621266817053339e-03,7.573249861752476449e-03,2.452008927544954350e-04
1.724097451355902672e+09,3.992974823860361844e-01,1.313518363232344223e-03,8.024310430993995477e-03,2.062435400432686462e-04
1.724097572232076883e+09,4.060735207370587130e-01,1.347333041886939267e-03,7.500898899641157344e-03,1.749724377362898064e-04
1.724097692356900692e+09,3.972489180816853316e-01,1.186145875363466169e-03,8.359605493359760151e-03,2.129308301826111146e-04
1.724097811865485668e+09,3.988596631766206935e-01,1.238877023090149141e-03,7.844394864784056190e-03,1.947978377480357359e-04
1.724097933077244520e+09,4.018543031494042905e-01,1.548076558977916047e-03,8.442654990127172049e-03,2.316433309851435808e-04
1.724098052497203827e+09,3.999140273235940457e-01,9.833258300058231403e-04,7.882229094087995352e-03,2.247939697781568542e-04
1.724098172054348707e+09,4.014916341861903271e-01,1.365007889705542425e-03,8.199707580606781926e-03,2.234457004728147747e-04
1.724098292270922899e+09,4.066313627781765749e-01,1.196695631877027488e-03,8.066286917601124193e-03,2.191113953676075460e-04
1.724098412056261778e+09,3.978336154494971910e-01,1.339060797028577676e-03,7.889326558310691406e-03,2.393164112552065357e-04
1.724098532335164309e+09,3.984175138184332110e-01,1.292682355504219888e-03,8.071449359116142711e-03,2.103042110974992604e-04
1.724098652819663525e+09,3.990984351302760968e-01,1.363277797199557431e-03,8.175446714455423050e-03,2.318099214096864538e-04
1.724098772075226068e+09,3.988286067291193504e-01,1.432763799887892342e-03,8.050486290791761257e-03,2.272504355147866363e-04
1.724098892558763504e+09,3.985399175916254921e-01,1.082625390704333506e-03,8.206000050264446871e-03,2.323766685949844564e-04
1.724099012400779963e+09,3.957694205429145295e-01,1.018138731805394524e-03,8.861086012151473193e-03,2.444247808664669493e-04
1.724099132922482729e+09,4.000326884745595835e-01,1.194998699117927896e-03,8.095044993515636972e-03,2.448516228642959249e-04
1.724099253105014801e+09,3.994001335644227768e-01,1.570628402582730952e-03,8.061645860715766984e-03,2.272131769880753537e-04
1.724099371258347273e+09,4.025780852422990441e-01,1.299485034568692706e-03,8.437194253335960140e-03,2.148620360476727038e-04
1.724099492220322371e+09,3.971711681355019619e-01,1.251108633208505936e-03,7.973293536980900070e-03,2.277378561021135080e-04
1.724099612665512562e+09,3.995813704165758762e-01,1.601596662135694417e-03,8.235083028380805331e-03,2.320128541973532320e-04
1.724099732043947458e+09,4.027796676929227826e-01,1.306228549629781998e-03,8.322054501780667968e-03,2.303991766502054236e-04
1.724099851393244505e+09,3.970085356824305522e-01,1.461023837969282384e-03,8.683147715908307029e-03,2.381596393767788380e-04
1.724099971856864929e+09,4.029601808053526746e-01,1.303030341765964214e-03,8.547651586773561891e-03,2.296338196239973092e-04
1.724100093061040640e+09,4.030102169921999655e-01,1.024968553658250773e-03,7.896044834242459468e-03,2.061333250723535566e-04
1.724100212140802622e+09,4.070303136515549536e-01,1.154554746217586331e-03,7.665242240246524126e-03,2.360535093003710667e-04
1.724100331350014687e+09,4.032438918314090182e-01,1.033978443819934213e-03,7.941922483177168979e-03,2.656291507664661797e-04
1.724100451793575287e+09,3.921474078439944888e-01,1.311702325458904712e-03,7.839409154256129011e-03,2.028929416886633350e-04
1.724100572428021193e+09,4.019366946707601529e-01,1.085296350395961512e-03,8.514317359476579125e-03,2.033030621727018570e-04
1.724100692708227634e+09,4.017470406125251414e-01,1.277876502977570022e-03,8.493691141607891473e-03,2.288397778798250293e-04
1.724100812658205032e+09,4.001685390865054592e-01,1.266862119280069438e-03,8.285152036851440790e-03,2.140663064347723661e-04
1.724100932705328941e+09,4.005080866851800092e-01,1.262704703172008811e-03,7.763750768729583279e-03,2.356765866418808095e-04
1.724101052124531269e+09,3.929601421587759491e-01,1.269648761431081338e-03,8.196878508683504497e-03,2.161808298376730855e-04
1.724101172040989637e+09,3.941619623447253917e-01,1.246021445712706044e-03,8.082094125046538832e-03,1.944940578265900587e-04
1.724101292446927786e+09,4.046242310584217683e-01,1.085759172986201912e-03,7.757702092984495972e-03,1.879725878350679304e-04
1.724101412815960646e+09,4.020770225875261450e-01,1.370969713573340701e-03,9.005300852573717291e-03,2.600168421784723716e-04
1.724101532297404528e+09,4.048195030411566586e-01,1.308078987139698387e-03,7.799984919549215676e-03,2.277190328927598654e-04
1.724101651736184835e+09,4.006184181027683811e-01,1.281092847140886037e-03,7.435040560306858601e-03,2.097456967159397475e-04
1.724101772235727310e+09,4.112464632824770483e-01,1.245817662451464101e-03,8.363688986385117013e-03,1.921684807098838121e-04
1.724101892707046747e+09,4.017476234157958959e-01,1.234216608500220049e-03,8.160501118374822657e-03,2.748518463367527974e-04
1.724102013018688440e+09,3.880170506352221271e-01,1.314431456760415968e-03,8.024788185162150950e-03,2.182113358460089909e-04
1.724102131669721365e+09,3.992904974855205902e-01,1.276659461081564289e-03,8.107834864188973381e-03,2.261821230699616759e-04
1.724102252464332819e+09,4.035789938850206093e-01,1.198501196279924642e-03,7.876144826529939830e-03,2.012868404857190375e-04
1.724102371595495939e+09,4.043343427766878384e-01,9.837590803142195334e-04,8.166132544116508352e-03,2.025667595057807754e-04
1.724102491891742229e+09,3.991996825316961872e-01,1.106959995050296307e-03,7.370471583836811329e-03,1.985543105087429956e-04
1.724102612100748062e+09,4.013662860212603989e-01,1.107432783703817111e-03,7.937820134275972231e-03,2.261048024416283109e-04
1.724102732498905659e+09,3.945528658990487547e-01,1.227627400122446042e-03,8.385980766929540184e-03,2.519408171312948418e-04
1.724102852260794401e+09,3.985296760456316645e-01,1.143266687126480051e-03,8.115276369782683033e-03,2.259362309295868542e-04
1.724102972555613279e+09,3.965934320499144294e-01,1.218001196580645014e-03,8.265656261171060171e-03,2.087617448695297333e-04
1.724103092207456589e+09,3.990386116697000607e-01,1.298870887993869771e-03,8.648431379874607292e-03,2.704052357670373870e-04
1.724103212322074175e+09,3.968986978634768126e-01,1.533278404945227205e-03,7.896851059406633996e-03,2.147479792361783055e-04
1.724103332632940531e+09,3.992636937907145245e-01,1.199173458804086512e-03,7.944571327359062698e-03,2.146375964457930086e-04
1.724103453006160021e+09,4.031000880734777470e-01,1.217089202099792388e-03,8.184771451667852832e-03,2.346537748135733316e-04
1.724103572310227394e+09,3.966740824725557557e-01,1.361342023580506232e-03,8.359528471958957777e-03,1.949094526212772640e-04
1.724103691805002928e+09,3.977115012068707656e-01,1.434964492389016440e-03,7.575122665565186403e-03,2.096806627400003419e-04
1.724103812824679136e+09,3.996662809251142479e-01,1.315294370357283525e-03,7.983162404868024767e-03,1.849961386887201376e-04
1.724103932774909735e+09,3.973064767674226450e-01,1.220708050691087215e-03,7.908301784599476927e-03,2.329973905640317236e-04
1.724104052975366592e+09,3.919622836285961420e-01,1.218537290424189477e-03,7.888846065470639032e-03,2.023499724057831975e-04
1.724104172328979254e+09,3.970199272124836920e-01,1.231510513245869095e-03,8.345048050558733291e-03,2.530498557894945359e-04
1.724104291741484642e+09,4.006369771886096887e-01,1.275788416857570736e-03,8.495358933359876963e-03,2.417843707778928326e-04
1.724104412355068207e+09,3.980813143659180375e-01,1.241927128331393130e-03,7.623974849376864357e-03,1.991963430984985137e-04
1.724104532167549849e+09,3.954436567639506572e-01,1.442185149278974506e-03,8.303461938713401977e-03,2.455809923156927407e-04
1.724104652002802134e+09,4.002575110009680692e-01,1.158551276009083713e-03,8.124561829350656489e-03,2.134403642276107619e-04
1.724104771751995802e+09,4.013141286134213059e-01,1.280095725990858333e-03,8.401230581678546458e-03,2.307691461055593179e-04
1.724104891888741970e+09,4.036211338331857079e-01,1.229219660576008101e-03,7.625970295745959117e-03,2.036827250151357425e-04
1.724105013388630867e+09,3.957313494912052532e-01,1.152152492106674891e-03,7.845219831175836989e-03,2.147597200271893691e-04
1.724105131659740686e+09,3.951819542933849294e-01,1.478485350003547064e-03,7.415410159732497945e-03,1.948896869931703154e-04
1.724105252963815689e+09,4.028984629203217205e-01,1.325253752815041186e-03,8.515137917657863639e-03,2.418851656345809536e-04
1.724105372168574095e+09,3.988469434043609430e-01,1.195449143338165460e-03,7.947002583746016688e-03,2.128034749352693234e-04
1.724105491887047768e+09,3.941949394893241587e-01,1.396785372803225136e-03,7.431231205492195256e-03,2.129208625057904905e-04
1.724105613276412725e+09,3.948472157116680870e-01,1.322657399345586633e-03,8.019353511199919099e-03,1.864603238999775045e-04
1.724105732172319651e+09,3.975805047069874698e-01,1.161321635658774630e-03,7.406587386528668514e-03,2.138636766281395128e-04
1.724105852433737516e+09,3.960424609139982510e-01,1.400949089074920257e-03,7.847271648209875813e-03,1.903802428899441636e-04
1.724105972347212791e+09,3.971691671593090001e-01,1.303732123066834872e-03,7.397691600715345164e-03,2.127202487277405892e-04
1.724106092210747480e+09,4.027427674208147179e-01,1.346054555637333410e-03,7.601726714458314181e-03,1.957730260304999101e-04
1.724106212591081381e+09,3.970685308113625078e-01,1.304941075999350043e-03,7.471354252585309802e-03,2.186723859505922823e-04
1.724106332663783312e+09,3.980070410149103566e-01,1.060768464109488381e-03,7.701864057433581434e-03,2.141984980194357744e-04
1.724106452030395031e+09,3.980908670718052433e-01,1.164478572200153836e-03,7.715600296450472219e-03,2.013803854935946192e-04
1.724106571187278509e+09,3.985393908027409782e-01,1.177081494542939113e-03,8.039978044787839812e-03,2.459625505400175058e-04
1.724106691413806677e+09,3.990881694460898799e-01,1.160240595148782352e-03,8.253048111675213155e-03,2.521448738403199723e-04
1.724106812133110523e+09,3.978268159812323734e-01,1.233491322320833189e-03,8.091022350941234204e-03,2.388594758419480769e-04
1.724106932458168268e+09,3.956679785101123170e-01,1.338740019175357421e-03,7.494390059738607369e-03,2.023241721273213848e-04
1.724107052152861118e+09,3.981228927706763066e-01,1.180561480949472849e-03,7.845891709267562020e-03,2.287686658357131599e-04
1.724107171973939896e+09,3.931624950891916548e-01,1.522087009950949229e-03,7.434380063972447980e-03,1.967979888290036705e-04
1.724107292351506472e+09,3.956441944102884190e-01,1.308053293311126249e-03,7.361074575874833499e-03,1.919290763087276998e-04
1.724107412669248819e+09,3.959833931537777296e-01,1.317129120172092546e-03,7.847383856722836212e-03,2.365327701148014561e-04
1.724107532069569111e+09,3.905596147881716940e-01,1.191848172859982747e-03,7.742716603237023883e-03,1.913829554850450391e-04
1.724107651895127535e+09,3.992112475196723520e-01,1.240219950973267017e-03,8.284465350076675519e-03,2.219064501659972924e-04
1.724107772640756130e+09,3.981904853205049388e-01,1.357930474452793274e-03,7.657358722904177885e-03,2.270274128185332976e-04
1.724107892020080805e+09,3.986651905325464540e-01,1.280652010471643480e-03,7.233312403884102799e-03,2.171720034529418309e-04
1.724108011234363317e+09,4.019772085467845923e-01,1.396577302710330301e-03,8.289874382586300341e-03,2.166133797110581633e-04
1.724108131743727922e+09,3.935311393286669013e-01,1.316133209925765936e-03,7.239521778876920055e-03,1.936056736779713321e-04
1.724108252714456081e+09,3.980331792133564028e-01,1.272096922644862108e-03,7.821563674630839166e-03,2.242901236326890293e-04
1.724108372545707703e+09,3.950084804948706396e-01,1.167235630332720672e-03,7.588489781430831846e-03,1.908135687893145209e-04
1.724108493062163830e+09,3.973768983236514729e-01,1.317735934925498998e-03,7.962418993537515033e-03,2.188961925226494333e-04
1.724108611514199495e+09,3.954290704141666946e-01,1.506432193784270355e-03,8.219141323320963005e-03,2.091784974369077137e-04
1.724108733087842703e+09,3.974331718531181057e-01,1.314887292212117177e-03,7.145441577785750439e-03,2.209029770243265485e-04
1.724108851637449503e+09,3.875228379398857892e-01,1.285293122603456753e-03,8.080240475950151505e-03,2.073386682680350651e-04
1.724108972900678396e+09,3.943479535464636809e-01,1.139327142052489437e-03,8.034138954737557806e-03,2.479574332730589080e-04
1.724109093043202639e+09,3.934708840881286918e-01,1.349644102498681738e-03,7.928379333879992386e-03,2.414376414076727421e-04
1.724109212354603767e+09,3.892884839244964978e-01,1.114450896476875492e-03,8.031375682722930592e-03,2.062492832540764002e-04
1.724109332605706692e+09,3.915459892097206129e-01,1.356198113711325377e-03,7.520202755563869419e-03,1.762368172151773085e-04
1.724109452376408100e+09,3.974699985084212406e-01,1.364785644701535950e-03,8.071326483769580146e-03,2.115827082720833250e-04
1.724109572354446888e+09,3.921772293835185663e-01,1.080281580288320427e-03,7.814674752662337590e-03,2.194200379440585768e-04
1.724109692692841291e+09,3.963874692517391218e-01,1.305335366767291366e-03,8.356873309853142182e-03,2.298983670308991901e-04
1.724109812305482149e+09,3.920528469631843760e-01,1.106676551492036080e-03,7.907635906385575633e-03,2.340625758103058993e-04
1.724109931821474314e+09,3.944567054332110967e-01,1.244182599667780853e-03,8.384663385140591826e-03,2.300001845379697103e-04
1.724110052272835493e+09,3.925098752779800360e-01,1.202923866340217720e-03,7.365235186925102491e-03,2.112669179543479167e-04
1.724110172443322182e+09,3.962466363845004724e-01,1.296002258082803267e-03,8.254037518635366083e-03,2.259522352401483456e-04
1.724110292857772350e+09,3.960332151365614783e-01,1.318868367496816999e-03,8.029044679058299980e-03,2.050335155191572022e-04
1.724110412041358232e+09,3.950173296651446897e-01,1.041899902099588816e-03,7.808340635899813260e-03,2.055466270070364064e-04
1.724110531813110828e+09,3.907776005822991561e-01,1.414389177973877660e-03,8.171715553235538512e-03,2.146406627114081755e-04
1.724110652924873829e+09,3.924715455171699507e-01,1.160232595415563398e-03,8.175820367119035134e-03,2.492989872087421734e-04
1.724110771054525137e+09,3.953038463151831161e-01,1.515580193235041995e-03,7.909524553761565491e-03,2.214870241914638843e-04
1.724110892238629580e+09,3.919647824717747420e-01,1.109682724284897972e-03,8.045004819808765709e-03,2.186659989452195338e-04
1.724111011823181391e+09,3.939946089605551593e-01,1.215047304313973892e-03,7.303315376037971055e-03,2.071809266002232316e-04
1.724111132509719610e+09,3.910649781240047584e-01,1.139901686592440042e-03,7.194935976865378911e-03,1.810088678641937575e-04
1.724111252130593300e+09,3.832079231633874206e-01,1.271775751489543716e-03,7.597700820726953179e-03,1.963161314821129124e-04
1.724111372601954460e+09,3.939569322006634122e-01,1.664948742416087236e-03,7.238397632554497210e-03,2.593275915232808298e-04
1.724111492491688967e+09,3.874137150858643630e-01,1.224358637312169661e-03,8.041916549617120560e-03,2.240199063508715224e-04
1.724111612964494944e+09,3.911137275386755152e-01,1.272370926869104786e-03,7.227421111153448791e-03,2.269808522812267115e-04
1.724111731813176870e+09,3.954181170747573804e-01,1.168561403468262091e-03,7.299077017317522585e-03,1.909620036920256405e-04
1.724111853056849480e+09,3.914711278945988138e-01,1.139290265252519002e-03,8.235754775529617600e-03,2.257291135762407312e-04
1.724111972405708313e+09,3.919510810707408921e-01,1.349544842130897182e-03,7.884320466337595493e-03,1.997435680007428771e-04
1.724112092636735439e+09,3.919596229843428925e-01,1.131394909384522739e-03,7.853410197449877533e-03,2.179820025869550653e-04
1.724112212145417213e+09,3.948902091031457617e-01,1.253988768012299308e-03,7.820709944712655667e-03,2.466402924887651517e-04
1.724112331517707586e+09,3.935833350308413081e-01,1.206904577096105024e-03,7.302606438599438567e-03,2.498123337943485250e-04
1.724112452524785042e+09,3.949295703987555362e-01,1.166312781826779827e-03,7.017128184823124767e-03,2.210555355743627217e-04
1.724112572156440496e+09,3.931039006665889013e-01,1.262439475507839233e-03,7.325659810068399502e-03,2.091538321315805009e-04
1.724112691538289547e+09,3.922834421250334103e-01,1.231469930756244439e-03,7.508105736129774485e-03,1.913966670681682355e-04
1.724112812088510513e+09,3.876201294405505759e-01,1.264444053047601452e-03,7.869489816449380670e-03,2.041588443707248620e-04
1.724112932164517641e+09,3.919271771909172419e-01,1.269221025060204844e-03,7.908720303781299754e-03,2.262814312197920221e-04
1.724113051386542082e+09,3.894348754461867679e-01,1.271115493538148246e-03,7.819796093674471343e-03,2.179773184917514761e-04
1.724113172452475071e+09,3.934160290145640726e-01,1.199031996096322971e-03,7.316378011960637459e-03,1.819182420669220783e-04
1.724113292107399940e+09,3.908638141799604115e-01,1.207767143833863655e-03,7.922587292005041706e-03,2.247013672305931320e-04
1.724113411275469780e+09,3.874171835626903926e-01,1.218665422581465549e-03,7.821955230360616226e-03,2.228753629165229069e-04
1.724113532690578699e+09,3.888244917531668565e-01,1.296413151990026633e-03,7.782286249405730681e-03,2.172374905016559281e-04
1.724113651942115545e+09,3.875863190174667627e-01,1.214759608820685207e-03,8.028761567372390967e-03,2.462535288042218620e-04
1.724113771557435989e+09,3.898588982361048116e-01,1.437244793337959410e-03,7.145246757828388647e-03,2.010929268284074431e-04
1.724113892076962233e+09,3.894866801901246123e-01,1.157324595242604061e-03,7.164277502380895710e-03,1.981906751521108115e-04
1.724114012100089788e+09,3.940017933986734167e-01,1.406495181123010915e-03,7.740248697877764178e-03,2.033894154463638886e-04
1.724114131564130783e+09,3.869841557092454920e-01,1.372349284964588740e-03,7.503706455337542588e-03,1.924240529453594812e-04
1.724114251911161661e+09,3.826923816159886194e-01,1.381278012069221597e-03,7.980629069218710125e-03,2.109006695990521530e-04
1.724114372080500364e+09,3.890022257564310637e-01,1.260311587054559115e-03,8.132068907387214954e-03,2.165411938957879879e-04
1.724114492223937511e+09,3.902372932091965341e-01,1.219623208804101588e-03,7.220838118252310110e-03,2.025534204721841805e-04
1.724114611793740511e+09,3.908748936087947934e-01,1.353216498076045653e-03,7.885512058791689302e-03,2.383321123280963223e-04
1.724114732269629717e+09,3.975889721608906191e-01,1.022935449989186094e-03,7.675812379504550788e-03,2.186009510978056839e-04
1.724114852510279894e+09,3.848325150914770343e-01,1.359981968936331683e-03,7.636229115790523457e-03,2.295926680397583381e-04
1.724114972728899479e+09,3.863372665308249521e-01,1.530383554616760681e-03,7.302793394824317469e-03,2.099844147427492593e-04
1.724115092351124763e+09,3.845446527755729260e-01,1.305024782247731115e-03,7.738967843592208483e-03,2.061445087766905200e-04
1.724115212505359173e+09,3.933616547290062493e-01,1.309670877652853362e-03,7.873149837863796865e-03,2.361267013676936546e-04
1.724115333052709579e+09,3.899354668328113838e-01,1.124395558397644568e-03,7.854494251117859205e-03,2.092551878164055907e-04
1.724115451636601925e+09,3.834595979978938085e-01,1.356760607559502965e-03,6.970600213773165375e-03,1.910598545779839676e-04
1.724115572148429871e+09,3.861066119247922312e-01,1.210725588431310141e-03,7.626810253361194364e-03,2.598505232406830953e-04
1.724115692289394617e+09,3.906443635500596590e-01,1.144469786093912141e-03,7.953536267043113950e-03,2.167150004132819315e-04
1.724115812063199997e+09,3.842794377945807360e-01,1.248213307364675348e-03,7.208933930904927630e-03,1.975411390077940702e-04
1.724115932661475182e+09,3.898077244026375565e-01,1.186510060797917694e-03,7.571697456421787147e-03,1.949139449322713274e-04
1.724116052891802073e+09,3.910286857686823270e-01,1.133100618004506243e-03,8.098954766505302161e-03,2.634853996351044572e-04
1.724116172050100803e+09,3.857498636240030976e-01,1.275096103835374412e-03,6.814674142871123518e-03,1.837625167554552330e-04
1.724116292010014057e+09,3.892883512622744568e-01,1.253929035514307622e-03,7.561294285755489238e-03,2.490404736857789294e-04
1.724116411722011328e+09,3.923893580102434941e-01,1.433097330240818779e-03,7.551426279355497040e-03,2.258164571317562437e-04
1.724116532910640717e+09,3.832052649408734801e-01,1.367347252182451447e-03,7.140140649629598060e-03,2.334748831850548014e-04
1.724116652440683126e+09,3.840342725086042797e-01,1.272754527671100897e-03,7.351201396711208071e-03,2.142846778130095740e-04
1.724116772208515406e+09,3.878563996603726638e-01,1.201139647440432152e-03,7.709049488145746851e-03,2.165522227390746172e-04
1.724116891732697248e+09,3.849462577300333255e-01,1.448531488243867509e-03,7.796213949598010222e-03,2.137653084402584252e-04
1.724117012924485922e+09,3.842895466624489109e-01,1.194931535910635952e-03,7.230288592452706331e-03,2.171189488601806981e-04
1.724117132157557964e+09,3.859495844025977451e-01,1.128770631683275859e-03,7.839235881662914504e-03,2.115618230583300979e-04
1.724117251975832939e+09,3.876678711984169468e-01,1.279026021525197588e-03,7.880276251582949212e-03,2.344823999927566857e-04
1.724117371743903637e+09,3.963799515587309030e-01,1.409572202043982017e-03,7.359612236828738663e-03,2.170455633898903699e-04
1.724117492511380434e+09,3.887844466703502255e-01,1.292533722339940256e-03,8.120330084336685461e-03,2.206214491394074698e-04
1.724117612118269444e+09,3.856119718060818657e-01,1.217079449293975756e-03,8.110914110092695695e-03,2.227245765299593972e-04
1.724117732506833553e+09,3.856674640188081371e-01,1.384562872981893794e-03,8.103421644286113584e-03,1.989221954083265410e-04
1.724117852649160624e+09,3.865970564645353491e-01,1.042536218848911156e-03,7.437097144582999371e-03,2.343733387701146765e-04
1.724117972989664316e+09,3.821916011339175356e-01,1.193084382025481850e-03,7.717854314484287256e-03,2.087045617240454107e-04
1.724118091308280468e+09,3.844728252590767226e-01,1.380684132495304519e-03,8.044109149442408777e-03,2.456486298768560802e-04
1.724118212709655285e+09,3.828950557844521541e-01,1.241905770299770980e-03,8.053840613677370683e-03,2.488411623171832114e-04
1.724118332614965200e+09,3.832910844665804451e-01,1.129953214077442352e-03,7.903423992586195226e-03,2.309490644791223324e-04
1.724118452963528872e+09,3.762346046821676837e-01,1.300962391593857943e-03,7.235483036695087959e-03,1.894366610388884974e-04
